tsne_1,tsne_2,true_label,predicted_label,probability,uncertainty,family,sequence_id
-0.049026582,-1.4620196,0,0,0.1426697,0.28533936,astroviridae,ON792967.1
2.3435376,1.1092821,0,0,0.18151633,0.3630327,astroviridae,ON792969.1
22.113178,-6.1292944,0,0,0.08002545,0.16005087,astroviridae,ON792970.1
37.42213,-9.319539,0,0,0.068985164,0.13797033,astroviridae,ON792971.1
2.1700938,-2.5685234,0,0,0.15178034,0.30356067,astroviridae,ON792972.1
35.238968,-6.4624805,0,0,0.043485813,0.08697164,astroviridae,HM029238.1
39.199043,10.69535,0,0,0.03534447,0.07068896,astroviridae,JF713711.1
39.255505,11.216215,0,0,0.036724623,0.073449254,astroviridae,JX556693.1
10.177579,-2.3302715,0,0,0.12363178,0.24726355,astroviridae,KF787112.3
15.4919815,-3.517195,0,0,0.103089154,0.20617831,astroviridae,KP747574.1
22.26001,3.04869,0,0,0.06481285,0.12962568,astroviridae,MH028405.1
3.710532,-0.2883159,0,0,0.18309759,0.3661952,astroviridae,MK211323.1
38.07479,1.3535529,0,0,0.034357965,0.06871593,astroviridae,MN732558.1
34.479515,-8.591279,0,0,0.06220586,0.1244117,astroviridae,MT585643.1
24.520708,0.990374,0,0,0.0668554,0.1337108,astroviridae,MT642595.1
6.881055,0.39065936,0,0,0.12099062,0.24198127,astroviridae,MZ150559.1
32.133163,11.374235,0,0,0.03357066,0.067141294,astroviridae,MZ819167.1
33.705685,11.714399,0,0,0.03125966,0.06251931,astroviridae,MZ819168.1
31.686022,10.410295,0,0,0.03707494,0.07414985,astroviridae,MZ819170.1
31.548635,10.398521,0,0,0.0383673,0.0767346,astroviridae,MZ819171.1
31.62923,10.291308,0,0,0.038106766,0.07621354,astroviridae,MZ819172.1
5.844765,1.1648141,0,0,0.16217533,0.32435066,astroviridae,NC_002469.1
48.92866,-1.5883774,0,0,0.03178135,0.06356269,astroviridae,NC_003790.1
39.255505,11.216215,0,0,0.036724623,0.073449254,astroviridae,NC_023636.1
10.177569,-2.330273,0,0,0.12363178,0.24726355,astroviridae,NC_025379.2
18.336662,-6.394692,0,0,0.09819517,0.19639033,astroviridae,OL689632.1
38.580933,8.612019,0,0,0.041016825,0.082033634,astroviridae,ON792974.1
25.622568,-6.7403264,0,0,0.0706927,0.14138544,astroviridae,ON964512.1
45.73123,-0.20446639,0,0,0.033307068,0.06661415,astroviridae,OQ685945.1
26.925667,0.6884209,0,0,0.063145965,0.12629193,astroviridae,OQ781001.1
5.844765,1.1648141,0,0,0.16217533,0.32435066,astroviridae,Y15937.2
18.464733,-9.835152,0,0,0.1418765,0.28375304,astroviridae,JF414802.1
20.914478,-9.64934,0,0,0.11185688,0.22371376,astroviridae,KX397575.1
20.27962,-9.452218,0,0,0.12277735,0.24555469,astroviridae,KX397576.1
25.087475,-10.159022,0,0,0.075723305,0.15144658,astroviridae,KY038163.1
7.011558,0.24492826,0,0,0.1281996,0.2563992,astroviridae,MK746105.2
7.011499,0.34181145,0,0,0.119503975,0.23900795,astroviridae,MN725026.1
14.554424,0.7490073,0,0,0.09563443,0.19126886,astroviridae,MN807051.1
22.051981,-9.768541,0,0,0.10370663,0.20741326,astroviridae,MT789774.1
21.840998,-9.795436,0,0,0.107797734,0.21559548,astroviridae,MT789775.1
22.301712,-9.8220625,0,0,0.10009419,0.2001884,astroviridae,MT789776.1
22.113245,-9.737218,0,0,0.1016803,0.20336062,astroviridae,MT789777.1
21.77189,-9.764323,0,0,0.11037553,0.22075105,astroviridae,MT789778.1
21.678251,-9.731261,0,0,0.11338238,0.22676474,astroviridae,MT789779.1
21.73285,-9.742688,0,0,0.11109184,0.2221837,astroviridae,MT789780.1
21.64484,-9.745399,0,0,0.11478099,0.22956198,astroviridae,MT789781.1
26.033049,-7.5388393,0,0,0.06921153,0.13842309,astroviridae,MT789782.1
25.705242,-7.367121,0,0,0.074155964,0.14831191,astroviridae,MT789783.1
25.964281,-7.522039,0,0,0.07018423,0.14036846,astroviridae,MT789784.1
21.202776,-9.314379,0,0,0.110455215,0.22091043,astroviridae,MT789785.1
22.089611,-9.445401,0,0,0.09731548,0.19463098,astroviridae,MT789787.1
21.942616,-8.961754,0,0,0.094397135,0.18879426,astroviridae,MW846319.1
7.10655,0.16678745,0,0,0.12252715,0.2450543,astroviridae,OP169001.1
20.190464,-9.642877,0,0,0.12629676,0.25259352,astroviridae,OQ685946.1
5.600104,0.41467303,0,0,0.135024,0.27004802,astroviridae,OR286522.1
20.697594,-10.150313,0,0,0.10876766,0.21753532,astroviridae,OR351273.1
7.9089713,1.6239557,0,0,0.12714773,0.25429547,astroviridae,OR545548.1
38.926136,-7.5721097,0,0,0.062384006,0.12476802,astroviridae,KY271027.1
25.088242,-8.919614,0,0,0.06511483,0.13022965,astroviridae,MH410610.1
24.27751,-9.119499,0,0,0.08118449,0.16236901,astroviridae,MW353015.1
24.514666,-9.068688,0,0,0.077464275,0.15492857,astroviridae,MW786757.1
24.66311,-8.8362465,0,0,0.07420913,0.14841825,astroviridae,MZ819185.1
38.926174,-7.572122,0,0,0.062384006,0.12476802,astroviridae,NC_034567.1
24.685312,-8.80577,0,0,0.07376586,0.14753175,astroviridae,OK571391.1
24.83143,-9.043142,0,0,0.069996,0.139992,astroviridae,OL762471.1
24.98351,-9.099759,0,0,0.06651753,0.13303506,astroviridae,OL762472.1
24.725914,-8.879934,0,0,0.07347048,0.14694095,astroviridae,OM200916.1
24.784828,-8.93038,0,0,0.07246843,0.14493686,astroviridae,OM264911.1
23.439316,-9.159602,0,0,0.09263795,0.18527591,astroviridae,OM264912.1
23.58936,-9.095588,0,0,0.09082876,0.18165755,astroviridae,OM264913.1
24.383507,-8.889675,0,0,0.07939021,0.15878046,astroviridae,OM264914.1
24.160057,-8.835146,0,0,0.0842184,0.16843677,astroviridae,OP776630.1
25.01935,-8.502912,0,0,0.06932146,0.1386429,astroviridae,OQ076692.1
24.662613,-8.586372,0,0,0.07651089,0.15302181,astroviridae,OR211592.1
24.67653,-9.371439,0,0,0.07564341,0.15128684,astroviridae,OR827024.1
24.956385,-8.513104,0,0,0.06978925,0.13957852,astroviridae,OR907131.1
24.944891,-8.487818,0,0,0.07004508,0.14009017,astroviridae,OR907132.1
24.65492,-8.699682,0,0,0.077574685,0.15514934,astroviridae,OR907133.1
42.360664,-6.2584295,0,0,0.04300784,0.0860157,astroviridae,OR907134.1
24.358997,-8.63796,0,0,0.082685895,0.16537178,astroviridae,OR924093.1
24.807276,-8.567202,0,0,0.072751105,0.14550221,astroviridae,PP108251.1
24.758919,-8.769351,0,0,0.07225063,0.14450127,astroviridae,PP382209.1
39.062305,-7.2470403,0,0,0.06240466,0.124809325,astroviridae,PP763758.1
23.564402,9.465121,0,0,0.077026576,0.15405315,astroviridae,JX556691.1
21.60736,-3.3932621,0,0,0.07977204,0.15954411,astroviridae,KY073229.1
21.34945,-2.8191922,0,0,0.07938352,0.15876704,astroviridae,KY073231.1
21.447289,-2.8867636,0,0,0.079029545,0.15805912,astroviridae,KY073232.1
13.805624,3.4380412,0,0,0.0981787,0.19635737,astroviridae,KY940545.1
6.50165,2.020726,0,0,0.16632839,0.33265674,astroviridae,LT898424.1
16.37873,3.5743654,0,0,0.08791302,0.17582607,astroviridae,MK962341.1
12.951048,2.6078498,0,0,0.110333934,0.22066784,astroviridae,MK962342.1
13.439821,3.306972,0,0,0.10417578,0.20835155,astroviridae,MW653751.1
13.526005,3.3693817,0,0,0.10116068,0.20232135,astroviridae,MW653752.1
31.311594,12.233226,0,0,0.043754805,0.08750963,astroviridae,MW732145.1
27.161507,11.851567,0,0,0.060353618,0.120707214,astroviridae,MW732146.1
23.637169,2.9934127,0,0,0.05896358,0.117927134,astroviridae,MW732147.1
29.96327,9.506195,0,0,0.05415482,0.10830963,astroviridae,MW732148.1
23.820145,9.436937,0,0,0.07198708,0.14397418,astroviridae,MW732149.1
13.3405285,3.3615532,0,0,0.108254924,0.21650982,astroviridae,MW732150.1
27.391401,8.478009,0,0,0.06334204,0.12668407,astroviridae,MW732151.1
27.190197,10.438112,0,0,0.056381047,0.11276209,astroviridae,MW732152.1
29.967628,9.524804,0,0,0.055420704,0.11084139,astroviridae,MW732153.1
24.239553,3.012076,0,0,0.057826184,0.11565238,astroviridae,MW732154.1
23.41156,9.237413,0,0,0.07470792,0.14941585,astroviridae,MW732155.1
24.259531,3.040933,0,0,0.06935377,0.13870752,astroviridae,MW732156.1
11.992331,2.653051,0,0,0.12066942,0.24133885,astroviridae,MW732157.1
23.564402,9.465121,0,0,0.077026576,0.15405315,astroviridae,NC_019494.1
9.101215,0.21281931,0,0,0.11363656,0.2272731,astroviridae,ON715001.1
35.572384,7.474649,0,0,0.049295384,0.09859079,astroviridae,KF499111.1
14.519826,-4.818743,0,0,0.111060165,0.22212034,astroviridae,KM017742.1
26.364466,4.5578027,0,0,0.06793318,0.13586634,astroviridae,KM017743.1
6.462309,0.9108875,0,0,0.13983488,0.27966976,astroviridae,LC778161.1
6.463458,0.9128467,0,0,0.14228716,0.28457433,astroviridae,LC778163.1
19.518276,-5.3452897,0,0,0.082805604,0.16561121,astroviridae,MK671306.1
22.363695,-1.2033546,0,0,0.069560684,0.13912135,astroviridae,MK671307.1
20.977629,-6.2411914,0,0,0.08184682,0.16369367,astroviridae,MK671308.1
31.872122,-8.237654,0,0,0.055887412,0.1117748,astroviridae,MK671309.1
32.13404,-8.0243,0,0,0.05526184,0.1105237,astroviridae,MK671310.1
19.515707,-4.903212,0,0,0.08523435,0.17046869,astroviridae,MK671311.1
19.198063,-4.1643806,0,0,0.087275855,0.17455173,astroviridae,MK671312.1
19.750582,-4.4146066,0,0,0.0809735,0.16194701,astroviridae,MK671313.1
25.55317,8.390656,0,0,0.05949074,0.11898148,astroviridae,MN148428.1
27.88157,7.4165545,0,0,0.0521923,0.1043846,astroviridae,MN977119.1
28.021532,7.373592,0,0,0.053178854,0.10635769,astroviridae,MW037841.1
25.349358,5.399836,0,0,0.07625052,0.15250105,astroviridae,MW164633.1
35.572384,7.474649,0,0,0.049295384,0.09859079,astroviridae,NC_022249.1
27.912523,7.164807,0,0,0.05651304,0.11302608,astroviridae,ON595824.1
17.273651,-1.3263215,0,0,0.094206095,0.18841219,astroviridae,ON595825.1
30.60371,1.5883174,0,0,0.045341026,0.09068203,astroviridae,ON595826.1
38.118538,7.957711,0,0,0.03811779,0.07623559,astroviridae,ON595827.1
17.204304,-1.3085781,0,0,0.09399617,0.18799233,astroviridae,ON595830.1
27.959705,7.221011,0,0,0.055677876,0.11135578,astroviridae,ON595831.1
19.280443,-7.3064165,0,0,0.10023168,0.20046335,astroviridae,LC047788.1
13.443442,-6.9594917,0,0,0.12134315,0.24268627,astroviridae,LC047789.1
26.047615,2.9139762,0,0,0.06834405,0.13668811,astroviridae,LC047791.1
7.2433963,1.9991935,0,0,0.14496414,0.28992832,astroviridae,LC047792.1
28.942501,-8.106675,0,0,0.0640742,0.12814844,astroviridae,LC047794.1
28.807585,-8.529597,0,0,0.07318878,0.14637756,astroviridae,LC047795.1
19.105583,-5.0348005,0,0,0.06983825,0.13967651,astroviridae,LC047799.1
19.208477,-5.9449816,0,0,0.07899472,0.15798944,astroviridae,LC047801.1
22.171299,5.659308,0,0,0.07984303,0.15968609,astroviridae,MK096773.1
24.799784,0.5912451,0,0,0.0673571,0.13471419,astroviridae,MW249010.1
19.712076,-4.9399023,0,0,0.088298,0.17659599,astroviridae,ON624258.1
19.034632,-6.202769,0,0,0.09307233,0.18614465,astroviridae,ON624262.1
11.453487,0.49445677,0,0,0.13155937,0.26311874,astroviridae,ON624270.1
19.726252,-6.477318,0,0,0.07612451,0.15224904,astroviridae,ON624274.1
11.630762,0.5415541,0,0,0.124966696,0.24993336,astroviridae,ON624283.1
20.578964,-8.753803,0,0,0.09928227,0.19856453,astroviridae,ON682275.1
25.879932,3.4633322,0,0,0.08319051,0.166381,astroviridae,ON682281.1
28.918287,-8.945378,0,0,0.07624474,0.15248948,astroviridae,ON682283.1
7.1722455,0.92443806,0,0,0.1413738,0.28274763,astroviridae,ON682285.1
12.91809,-4.376789,0,0,0.11710312,0.23420626,astroviridae,ON682288.1
2.8085659,0.15253606,0,0,0.24105678,0.4821136,astroviridae,ON682291.1
